Unnamed: 0,pokedex_number,name,generation,is_legendary,type_number,type_1,type_2,height_m,weight_kg,ability_1,ability_2,total_points,hp,attack,defense,sp_attack,sp_defense,speed,base_friendship,against_normal,against_fire,against_water,against_electric,against_grass,against_ice,against_fight,against_poison,against_ground,against_flying,against_psychic,against_bug,against_rock,against_ghost,against_dragon,against_dark,against_steel,against_fairy,Evolution,form,base_name,has_image
596,505,Watchog,5,0,1,Normal,,1.1,27.0,Illuminate,Keen Eye,420.0,60.0,85.0,69.0,60.0,69.0,77.0,70.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,,base,,True
597,506,Lillipup,5,0,1,Normal,,0.4,4.1,Vital Spirit,Pickup,275.0,45.0,60.0,45.0,25.0,45.0,55.0,70.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,,base,,True
598,507,Herdier,5,0,1,Normal,,0.9,14.7,Intimidate,Sand Rush,370.0,65.0,80.0,65.0,35.0,65.0,60.0,70.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,,base,,True
599,508,Stoutland,5,0,1,Normal,,1.2,61.0,Intimidate,Sand Rush,500.0,85.0,110.0,90.0,45.0,90.0,80.0,70.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,,base,,True
600,509,Purrloin,5,0,1,Dark,,0.4,10.1,Limber,Unburden,281.0,41.0,50.0,37.0,50.0,37.0,66.0,70.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,2.0,1.0,0.5,1.0,0.5,1.0,2.0,,base,,True
601,510,Liepard,5,0,1,Dark,,1.1,37.5,Limber,Unburden,446.0,64.0,88.0,50.0,88.0,50.0,106.0,70.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,2.0,1.0,0.5,1.0,0.5,1.0,2.0,,base,,True
602,511,Pansage,5,0,1,Grass,,0.6,10.5,Gluttony,,316.0,50.0,53.0,48.0,53.0,48.0,64.0,70.0,1.0,2.0,0.5,0.5,0.5,2.0,1.0,2.0,0.5,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,,base,,True
603,512,Simisage,5,0,1,Grass,,1.1,30.5,Gluttony,,498.0,75.0,98.0,63.0,98.0,63.0,101.0,70.0,1.0,2.0,0.5,0.5,0.5,2.0,1.0,2.0,0.5,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,,base,,True
604,513,Pansear,5,0,1,Fire,,0.6,11.0,Gluttony,,316.0,50.0,53.0,48.0,53.0,48.0,64.0,70.0,1.0,0.5,2.0,1.0,0.5,0.5,1.0,1.0,2.0,1.0,1.0,0.5,2.0,1.0,1.0,1.0,0.5,0.5,,base,,True
605,514,Simisear,5,0,1,Fire,,1.0,28.0,Gluttony,,498.0,75.0,98.0,63.0,98.0,63.0,101.0,70.0,1.0,0.5,2.0,1.0,0.5,0.5,1.0,1.0,2.0,1.0,1.0,0.5,2.0,1.0,1.0,1.0,0.5,0.5,,base,,True
606,515,Panpour,5,0,1,Water,,0.6,13.5,Gluttony,,316.0,50.0,53.0,48.0,53.0,48.0,64.0,70.0,1.0,0.5,0.5,2.0,2.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,,base,,True
607,516,Simipour,5,0,1,Water,,1.0,29.0,Gluttony,,498.0,75.0,98.0,63.0,98.0,63.0,101.0,70.0,1.0,0.5,0.5,2.0,2.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,,base,,True
608,517,Munna,5,0,1,Psychic,,0.6,23.3,Forewarn,Synchronize,292.0,76.0,25.0,45.0,67.0,55.0,24.0,70.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.5,2.0,1.0,2.0,1.0,2.0,1.0,1.0,,base,,True
609,518,Musharna,5,0,1,Psychic,,1.1,60.5,Forewarn,Synchronize,487.0,116.0,55.0,85.0,107.0,95.0,29.0,70.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.5,2.0,1.0,2.0,1.0,2.0,1.0,1.0,,base,,True
610,519,Pidove,5,0,2,Normal,Flying,0.3,2.1,Big Pecks,Super Luck,264.0,50.0,55.0,50.0,36.0,30.0,43.0,70.0,1.0,1.0,1.0,2.0,0.5,2.0,1.0,1.0,0.0,1.0,1.0,0.5,2.0,0.0,1.0,1.0,1.0,1.0,,base,,True
611,520,Tranquill,5,0,2,Normal,Flying,0.6,15.0,Big Pecks,Super Luck,358.0,62.0,77.0,62.0,50.0,42.0,65.0,70.0,1.0,1.0,1.0,2.0,0.5,2.0,1.0,1.0,0.0,1.0,1.0,0.5,2.0,0.0,1.0,1.0,1.0,1.0,,base,,True
612,521,Unfezant,5,0,2,Normal,Flying,1.2,29.0,Big Pecks,Super Luck,488.0,80.0,115.0,80.0,65.0,55.0,93.0,70.0,1.0,1.0,1.0,2.0,0.5,2.0,1.0,1.0,0.0,1.0,1.0,0.5,2.0,0.0,1.0,1.0,1.0,1.0,,base,,True
613,522,Blitzle,5,0,1,Electric,,0.8,29.8,Lightning Rod,Motor Drive,295.0,45.0,60.0,32.0,50.0,32.0,76.0,70.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,2.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,,base,,True
614,523,Zebstrika,5,0,1,Electric,,1.6,79.5,Lightning Rod,Motor Drive,497.0,75.0,100.0,63.0,80.0,63.0,116.0,70.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,2.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,,base,,True
615,524,Roggenrola,5,0,1,Rock,,0.4,18.0,Sturdy,Weak Armor,280.0,55.0,75.0,85.0,25.0,25.0,15.0,70.0,0.5,0.5,2.0,1.0,2.0,1.0,2.0,0.5,2.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,,base,,True
616,525,Boldore,5,0,1,Rock,,0.9,102.0,Sturdy,Weak Armor,390.0,70.0,105.0,105.0,50.0,40.0,20.0,70.0,0.5,0.5,2.0,1.0,2.0,1.0,2.0,0.5,2.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,,base,,True
617,526,Gigalith,5,0,1,Rock,,1.7,260.0,Sturdy,Sand Stream,515.0,85.0,135.0,130.0,60.0,80.0,25.0,70.0,0.5,0.5,2.0,1.0,2.0,1.0,2.0,0.5,2.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,,base,,True
618,527,Woobat,5,0,2,Psychic,Flying,0.4,2.1,Unaware,Klutz,323.0,65.0,45.0,43.0,55.0,43.0,72.0,70.0,1.0,1.0,1.0,2.0,0.5,2.0,0.25,1.0,0.0,1.0,0.5,1.0,2.0,2.0,1.0,2.0,1.0,1.0,,base,,True
619,528,Swoobat,5,0,2,Psychic,Flying,0.9,10.5,Unaware,Klutz,425.0,67.0,57.0,55.0,77.0,55.0,114.0,70.0,1.0,1.0,1.0,2.0,0.5,2.0,0.25,1.0,0.0,1.0,0.5,1.0,2.0,2.0,1.0,2.0,1.0,1.0,,base,,True
620,529,Drilbur,5,0,1,Ground,,0.3,8.5,Sand Rush,Sand Force,328.0,60.0,85.0,40.0,30.0,45.0,68.0,70.0,1.0,1.0,2.0,0.0,2.0,2.0,1.0,0.5,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,,base,,True
621,530,Excadrill,5,0,2,Ground,Steel,0.7,40.4,Sand Rush,Sand Force,508.0,110.0,135.0,60.0,50.0,65.0,88.0,70.0,0.5,2.0,2.0,0.0,1.0,1.0,2.0,0.0,2.0,0.5,0.5,0.5,0.25,1.0,0.5,1.0,0.5,0.5,,base,,True
622,531,Audino,5,0,1,Normal,,1.1,31.0,Healer,Regenerator,445.0,103.0,60.0,86.0,60.0,86.0,50.0,70.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,,base,,True
623,531,Mega Audino,5,0,2,Normal,Fairy,1.5,32.0,Healer,,545.0,103.0,60.0,126.0,80.0,126.0,50.0,70.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.5,1.0,0.0,0.0,0.5,2.0,1.0,,mega,Audino,True
624,532,Timburr,5,0,1,Fighting,,0.6,12.5,Guts,Sheer Force,305.0,75.0,80.0,55.0,25.0,35.0,35.0,70.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,0.5,0.5,1.0,1.0,0.5,1.0,2.0,,base,,True
625,533,Gurdurr,5,0,1,Fighting,,1.2,40.0,Guts,Sheer Force,405.0,85.0,105.0,85.0,40.0,50.0,40.0,70.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,0.5,0.5,1.0,1.0,0.5,1.0,2.0,,base,,True
626,534,Conkeldurr,5,0,1,Fighting,,1.4,87.0,Guts,Sheer Force,505.0,105.0,140.0,95.0,55.0,65.0,45.0,70.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,0.5,0.5,1.0,1.0,0.5,1.0,2.0,,base,,True
627,535,Tympole,5,0,1,Water,,0.5,4.5,Swift Swim,Hydration,294.0,50.0,50.0,40.0,50.0,40.0,64.0,70.0,1.0,0.5,0.5,2.0,2.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,,base,,True
628,536,Palpitoad,5,0,2,Water,Ground,0.8,17.0,Swift Swim,Hydration,384.0,75.0,65.0,55.0,65.0,55.0,69.0,70.0,1.0,0.5,1.0,0.0,4.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.5,1.0,,base,,True
629,537,Seismitoad,5,0,2,Water,Ground,1.5,62.0,Swift Swim,Poison Touch,509.0,105.0,95.0,75.0,85.0,75.0,74.0,70.0,1.0,0.5,1.0,0.0,4.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.5,1.0,,base,,True
630,538,Throh,5,0,1,Fighting,,1.3,55.5,Guts,Inner Focus,465.0,120.0,100.0,85.0,30.0,85.0,45.0,70.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,0.5,0.5,1.0,1.0,0.5,1.0,2.0,,base,,True
631,539,Sawk,5,0,1,Fighting,,1.4,51.0,Sturdy,Inner Focus,465.0,75.0,125.0,75.0,30.0,75.0,85.0,70.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,0.5,0.5,1.0,1.0,0.5,1.0,2.0,,base,,True
632,540,Sewaddle,5,0,2,Bug,Grass,0.3,2.5,Swarm,Chlorophyll,310.0,45.0,53.0,70.0,40.0,60.0,42.0,70.0,1.0,4.0,0.5,0.5,0.25,2.0,0.5,2.0,0.25,4.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,,base,,True
633,541,Swadloon,5,0,2,Bug,Grass,0.5,7.3,Leaf Guard,Chlorophyll,380.0,55.0,63.0,90.0,50.0,80.0,42.0,70.0,1.0,4.0,0.5,0.5,0.25,2.0,0.5,2.0,0.25,4.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,,base,,True
634,542,Leavanny,5,0,2,Bug,Grass,1.2,20.5,Swarm,Chlorophyll,500.0,75.0,103.0,80.0,70.0,80.0,92.0,70.0,1.0,4.0,0.5,0.5,0.25,2.0,0.5,2.0,0.25,4.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,,base,,True
635,543,Venipede,5,0,2,Bug,Poison,0.4,5.3,Poison Point,Swarm,260.0,30.0,45.0,59.0,30.0,39.0,57.0,70.0,1.0,2.0,1.0,1.0,0.25,1.0,0.25,0.5,1.0,2.0,2.0,0.5,2.0,1.0,1.0,1.0,1.0,0.5,,base,,True
636,544,Whirlipede,5,0,2,Bug,Poison,1.2,58.5,Poison Point,Swarm,360.0,40.0,55.0,99.0,40.0,79.0,47.0,70.0,1.0,2.0,1.0,1.0,0.25,1.0,0.25,0.5,1.0,2.0,2.0,0.5,2.0,1.0,1.0,1.0,1.0,0.5,,base,,True
637,545,Scolipede,5,0,2,Bug,Poison,2.5,200.5,Poison Point,Swarm,485.0,60.0,100.0,89.0,55.0,69.0,112.0,70.0,1.0,2.0,1.0,1.0,0.25,1.0,0.25,0.5,1.0,2.0,2.0,0.5,2.0,1.0,1.0,1.0,1.0,0.5,,base,,True
638,546,Cottonee,5,0,2,Grass,Fairy,0.3,0.6,Prankster,Infiltrator,280.0,40.0,27.0,60.0,37.0,50.0,66.0,70.0,1.0,2.0,0.5,0.5,0.5,2.0,0.5,4.0,0.5,2.0,1.0,1.0,1.0,1.0,0.0,0.5,2.0,1.0,,base,,True
639,547,Whimsicott,5,0,2,Grass,Fairy,0.7,6.6,Prankster,Infiltrator,480.0,60.0,67.0,85.0,77.0,75.0,116.0,70.0,1.0,2.0,0.5,0.5,0.5,2.0,0.5,4.0,0.5,2.0,1.0,1.0,1.0,1.0,0.0,0.5,2.0,1.0,,base,,True
640,548,Petilil,5,0,1,Grass,,0.5,6.6,Chlorophyll,Own Tempo,280.0,45.0,35.0,50.0,70.0,50.0,30.0,70.0,1.0,2.0,0.5,0.5,0.5,2.0,1.0,2.0,0.5,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,,base,,True
641,549,Lilligant,5,0,1,Grass,,1.1,16.3,Chlorophyll,Own Tempo,480.0,70.0,60.0,75.0,110.0,75.0,90.0,70.0,1.0,2.0,0.5,0.5,0.5,2.0,1.0,2.0,0.5,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,,base,,True
642,550,Basculin Red-Striped Form,5,0,1,Water,,1.0,18.0,Reckless,Adaptability,460.0,70.0,92.0,65.0,80.0,55.0,98.0,70.0,1.0,0.5,0.5,2.0,2.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,,base,,False
643,550,Basculin Blue-Striped Form,5,0,1,Water,,1.0,18.0,Rock Head,Adaptability,460.0,70.0,92.0,65.0,80.0,55.0,98.0,70.0,1.0,0.5,0.5,2.0,2.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,,base,,False
644,551,Sandile,5,0,2,Ground,Dark,0.7,15.2,Intimidate,Moxie,292.0,50.0,72.0,35.0,35.0,35.0,65.0,70.0,1.0,1.0,2.0,0.0,2.0,2.0,2.0,0.5,1.0,1.0,0.0,2.0,0.5,0.5,1.0,0.5,1.0,2.0,,base,,True
645,552,Krokorok,5,0,2,Ground,Dark,1.0,33.4,Intimidate,Moxie,351.0,60.0,82.0,45.0,45.0,45.0,74.0,70.0,1.0,1.0,2.0,0.0,2.0,2.0,2.0,0.5,1.0,1.0,0.0,2.0,0.5,0.5,1.0,0.5,1.0,2.0,,base,,True
646,553,Krookodile,5,0,2,Ground,Dark,1.5,96.3,Intimidate,Moxie,519.0,95.0,117.0,80.0,65.0,70.0,92.0,70.0,1.0,1.0,2.0,0.0,2.0,2.0,2.0,0.5,1.0,1.0,0.0,2.0,0.5,0.5,1.0,0.5,1.0,2.0,,base,,True
647,554,Darumaka,5,0,1,Fire,,0.6,37.5,Hustle,,315.0,70.0,90.0,45.0,15.0,45.0,50.0,70.0,1.0,0.5,2.0,1.0,0.5,0.5,1.0,1.0,2.0,1.0,1.0,0.5,2.0,1.0,1.0,1.0,0.5,0.5,,base,,True
648,554,Galarian Darumaka,5,0,1,Ice,,0.7,40.0,Hustle,,315.0,70.0,90.0,45.0,15.0,45.0,50.0,,1.0,2.0,1.0,1.0,1.0,0.5,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,,base,,True
649,555,Darmanitan Standard Mode,5,0,1,Fire,,1.3,92.9,Sheer Force,,480.0,105.0,140.0,55.0,30.0,55.0,95.0,70.0,1.0,0.5,2.0,1.0,0.5,0.5,1.0,1.0,2.0,1.0,1.0,0.5,2.0,1.0,1.0,1.0,0.5,0.5,,base,,False
650,555,Darmanitan Zen Mode,5,0,2,Fire,Psychic,1.3,92.9,Sheer Force,,540.0,105.0,30.0,105.0,140.0,105.0,55.0,70.0,1.0,0.5,2.0,1.0,0.5,0.5,0.5,1.0,2.0,1.0,0.5,1.0,2.0,2.0,1.0,2.0,0.5,0.5,,base,,False
651,555,Darmanitan Galarian Standard Mode,5,0,1,Ice,,1.7,120.0,Gorilla Tactics,,480.0,105.0,140.0,55.0,30.0,55.0,95.0,,1.0,2.0,1.0,1.0,1.0,0.5,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,,base,,False
652,555,Darmanitan Galarian Zen Mode,5,0,2,Ice,Fire,1.7,120.0,Gorilla Tactics,,540.0,105.0,160.0,55.0,30.0,55.0,135.0,,1.0,1.0,2.0,1.0,0.5,0.25,2.0,1.0,2.0,1.0,1.0,0.5,4.0,1.0,1.0,1.0,1.0,0.5,,base,,False
653,556,Maractus,5,0,1,Grass,,1.0,28.0,Water Absorb,Chlorophyll,461.0,75.0,86.0,67.0,106.0,67.0,60.0,70.0,1.0,2.0,0.0,0.5,0.5,2.0,1.0,2.0,0.5,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,,base,,True
654,557,Dwebble,5,0,2,Bug,Rock,0.3,14.5,Sturdy,Shell Armor,325.0,50.0,65.0,85.0,35.0,35.0,55.0,70.0,0.5,1.0,2.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,,base,,True
655,558,Crustle,5,0,2,Bug,Rock,1.4,200.0,Sturdy,Shell Armor,485.0,70.0,105.0,125.0,65.0,75.0,45.0,70.0,0.5,1.0,2.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,,base,,True
656,559,Scraggy,5,0,2,Dark,Fighting,0.6,11.8,Shed Skin,Moxie,348.0,50.0,75.0,70.0,35.0,70.0,48.0,35.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,0.0,1.0,0.5,0.5,1.0,0.25,1.0,4.0,,base,,True
657,560,Scrafty,5,0,2,Dark,Fighting,1.1,30.0,Shed Skin,Moxie,488.0,65.0,90.0,115.0,45.0,115.0,58.0,70.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,0.0,1.0,0.5,0.5,1.0,0.25,1.0,4.0,,base,,True
658,561,Sigilyph,5,0,2,Psychic,Flying,1.4,14.0,Wonder Skin,Magic Guard,490.0,72.0,58.0,80.0,103.0,80.0,97.0,70.0,1.0,1.0,1.0,2.0,0.5,2.0,0.25,1.0,0.0,1.0,0.5,1.0,2.0,2.0,1.0,2.0,1.0,1.0,,base,,True
659,562,Yamask,5,0,1,Ghost,,0.5,1.5,Mummy,,303.0,38.0,30.0,85.0,55.0,65.0,30.0,70.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.5,1.0,1.0,1.0,0.5,1.0,2.0,1.0,2.0,1.0,1.0,,base,,True
660,562,Galarian Yamask,5,0,2,Ground,Ghost,0.5,1.5,Wandering Spirit,,303.0,38.0,55.0,85.0,30.0,65.0,30.0,,0.0,1.0,2.0,0.0,2.0,2.0,0.0,0.25,1.0,1.0,1.0,0.5,0.5,2.0,1.0,2.0,1.0,1.0,,base,,True
661,563,Cofagrigus,5,0,1,Ghost,,1.7,76.5,Mummy,,483.0,58.0,50.0,145.0,95.0,105.0,30.0,70.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.5,1.0,1.0,1.0,0.5,1.0,2.0,1.0,2.0,1.0,1.0,,base,,True
662,564,Tirtouga,5,0,2,Water,Rock,0.7,16.5,Solid Rock,Sturdy,355.0,54.0,78.0,103.0,53.0,45.0,22.0,70.0,0.5,0.25,1.0,1.5,3.0,0.5,1.5,0.5,1.5,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,base,,True
663,565,Carracosta,5,0,2,Water,Rock,1.2,81.0,Solid Rock,Sturdy,495.0,74.0,108.0,133.0,83.0,65.0,32.0,70.0,0.5,0.25,1.0,1.5,3.0,0.5,1.5,0.5,1.5,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,base,,True
664,566,Archen,5,0,2,Rock,Flying,0.5,9.5,Defeatist,,401.0,55.0,112.0,45.0,74.0,45.0,70.0,70.0,0.5,0.5,2.0,2.0,1.0,2.0,1.0,0.5,0.0,0.5,1.0,0.5,2.0,1.0,1.0,1.0,2.0,1.0,,base,,True
665,567,Archeops,5,0,2,Rock,Flying,1.4,32.0,Defeatist,,567.0,75.0,140.0,65.0,112.0,65.0,110.0,70.0,0.5,0.5,2.0,2.0,1.0,2.0,1.0,0.5,0.0,0.5,1.0,0.5,2.0,1.0,1.0,1.0,2.0,1.0,,base,,True
666,568,Trubbish,5,0,1,Poison,,0.6,31.0,Stench,Sticky Hold,329.0,50.0,50.0,62.0,40.0,62.0,65.0,70.0,1.0,1.0,1.0,1.0,0.5,1.0,0.5,0.5,2.0,1.0,2.0,0.5,1.0,1.0,1.0,1.0,1.0,0.5,,base,,True
667,569,Garbodor,5,0,1,Poison,,1.9,107.3,Stench,Weak Armor,474.0,80.0,95.0,82.0,60.0,82.0,75.0,70.0,1.0,1.0,1.0,1.0,0.5,1.0,0.5,0.5,2.0,1.0,2.0,0.5,1.0,1.0,1.0,1.0,1.0,0.5,,base,,True
668,570,Zorua,5,0,1,Dark,,0.7,12.5,Illusion,,330.0,40.0,65.0,40.0,80.0,40.0,65.0,70.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,2.0,1.0,0.5,1.0,0.5,1.0,2.0,,base,,True
669,571,Zoroark,5,0,1,Dark,,1.6,81.1,Illusion,,510.0,60.0,105.0,60.0,120.0,60.0,105.0,70.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,2.0,1.0,0.5,1.0,0.5,1.0,2.0,,base,,True
670,572,Minccino,5,0,1,Normal,,0.4,5.8,Cute Charm,Technician,300.0,55.0,50.0,40.0,40.0,40.0,75.0,70.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,,base,,True
671,573,Cinccino,5,0,1,Normal,,0.5,7.5,Cute Charm,Technician,470.0,75.0,95.0,60.0,65.0,60.0,115.0,70.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,,base,,True
672,574,Gothita,5,0,1,Psychic,,0.4,5.8,Frisk,Competitive,290.0,45.0,30.0,50.0,55.0,65.0,45.0,70.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.5,2.0,1.0,2.0,1.0,2.0,1.0,1.0,,base,,True
673,575,Gothorita,5,0,1,Psychic,,0.7,18.0,Frisk,Competitive,390.0,60.0,45.0,70.0,75.0,85.0,55.0,70.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.5,2.0,1.0,2.0,1.0,2.0,1.0,1.0,,base,,True
674,576,Gothitelle,5,0,1,Psychic,,1.5,44.0,Frisk,Competitive,490.0,70.0,55.0,95.0,95.0,110.0,65.0,70.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.5,2.0,1.0,2.0,1.0,2.0,1.0,1.0,,base,,True
675,577,Solosis,5,0,1,Psychic,,0.3,1.0,Overcoat,Magic Guard,290.0,45.0,30.0,40.0,105.0,50.0,20.0,70.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.5,2.0,1.0,2.0,1.0,2.0,1.0,1.0,,base,,True
676,578,Duosion,5,0,1,Psychic,,0.6,8.0,Overcoat,Magic Guard,370.0,65.0,40.0,50.0,125.0,60.0,30.0,70.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.5,2.0,1.0,2.0,1.0,2.0,1.0,1.0,,base,,True
677,579,Reuniclus,5,0,1,Psychic,,1.0,20.1,Overcoat,Magic Guard,490.0,110.0,65.0,75.0,125.0,85.0,30.0,70.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.5,2.0,1.0,2.0,1.0,2.0,1.0,1.0,,base,,True
678,580,Ducklett,5,0,2,Water,Flying,0.5,5.5,Keen Eye,Big Pecks,305.0,62.0,44.0,50.0,44.0,50.0,55.0,70.0,1.0,0.5,0.5,4.0,1.0,1.0,0.5,1.0,0.0,1.0,1.0,0.5,2.0,1.0,1.0,1.0,0.5,1.0,,base,,True
679,581,Swanna,5,0,2,Water,Flying,1.3,24.2,Keen Eye,Big Pecks,473.0,75.0,87.0,63.0,87.0,63.0,98.0,70.0,1.0,0.5,0.5,4.0,1.0,1.0,0.5,1.0,0.0,1.0,1.0,0.5,2.0,1.0,1.0,1.0,0.5,1.0,,base,,True
680,582,Vanillite,5,0,1,Ice,,0.4,5.7,Ice Body,Snow Cloak,305.0,36.0,50.0,50.0,65.0,60.0,44.0,70.0,1.0,2.0,1.0,1.0,1.0,0.5,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,,base,,True
681,583,Vanillish,5,0,1,Ice,,1.1,41.0,Ice Body,Snow Cloak,395.0,51.0,65.0,65.0,80.0,75.0,59.0,70.0,1.0,2.0,1.0,1.0,1.0,0.5,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,,base,,True
682,584,Vanilluxe,5,0,1,Ice,,1.3,57.5,Ice Body,Snow Warning,535.0,71.0,95.0,85.0,110.0,95.0,79.0,70.0,1.0,2.0,1.0,1.0,1.0,0.5,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,,base,,True
683,585,Deerling,5,0,2,Normal,Grass,0.6,19.5,Chlorophyll,Sap Sipper,335.0,60.0,60.0,50.0,40.0,50.0,75.0,70.0,1.0,2.0,0.5,0.5,0.5,2.0,2.0,2.0,0.5,2.0,1.0,2.0,1.0,0.0,1.0,1.0,1.0,1.0,,base,,False
684,586,Sawsbuck,5,0,2,Normal,Grass,1.9,92.5,Chlorophyll,Sap Sipper,475.0,80.0,100.0,70.0,60.0,70.0,95.0,70.0,1.0,2.0,0.5,0.5,0.5,2.0,2.0,2.0,0.5,2.0,1.0,2.0,1.0,0.0,1.0,1.0,1.0,1.0,,base,,False
685,587,Emolga,5,0,2,Electric,Flying,0.4,5.0,Static,,428.0,55.0,75.0,60.0,75.0,60.0,103.0,70.0,1.0,1.0,1.0,1.0,0.5,2.0,0.5,1.0,0.0,0.5,1.0,0.5,2.0,1.0,1.0,1.0,0.5,1.0,,base,,True
